PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26094765","Proton myo-inositol cotransporter is a novel γ-secretase associated protein that regulates Aβ production without affecting Notch cleavage","Teranishi Y, Inoue M, Yamamoto NG, Kihara T, Wiehager B, Ishikawa T, Winblad B, Schedin-Weiss S, Frykman S, Tjernberg LO.","FEBS J. 2015 Sep;282(17):3438-51. doi: 10.1111/febs.13353. Epub 2015 Jul 14.","Teranishi Y","FEBS J","2015","2015/06/23","","","10.1111/febs.13353"
"26073430","SUMOylation of the brain-predominant Ataxin-3 isoform modulates its interaction with p97","Almeida B, Abreu IA, Matos CA, Fraga JS, Fernandes S, Macedo MG, Gutiérrez-Gallego R, Pereira PJ, Carvalho AL, Macedo-Ribeiro S.","Biochim Biophys Acta. 2015 Sep;1852(9):1950-9. doi: 10.1016/j.bbadis.2015.06.010. Epub 2015 Jun 11.","Almeida B","Biochim Biophys Acta","2015","2015/06/16","","","10.1016/j.bbadis.2015.06.010"
"26028294","Anle138b and related compounds are aggregation specific fluorescence markers and reveal high affinity binding to α-synuclein aggregates","Deeg AA, Reiner AM, Schmidt F, Schueder F, Ryazanov S, Ruf VC, Giller K, Becker S, Leonov A, Griesinger C, Giese A, Zinth W.","Biochim Biophys Acta. 2015 Sep;1850(9):1884-90. doi: 10.1016/j.bbagen.2015.05.021. Epub 2015 May 29.","Deeg AA","Biochim Biophys Acta","2015","2015/06/02","","","10.1016/j.bbagen.2015.05.021"
"26022371","Synergistic effects of β-amyloid and ceramide-induced insulin resistance on mitochondrial metabolism in neuronal cells","Kwon B, Gamache T, Lee HK, Querfurth HW.","Biochim Biophys Acta. 2015 Sep;1852(9):1810-23. doi: 10.1016/j.bbadis.2015.05.012. Epub 2015 May 31.","Kwon B","Biochim Biophys Acta","2015","2015/05/30","","","10.1016/j.bbadis.2015.05.012"
"26009270","New insights into the molecular mechanisms of biomembrane structural changes and interactions by optical biosensor technology","Lee TH, Hirst DJ, Aguilar MI.","Biochim Biophys Acta. 2015 Sep;1848(9):1868-85. doi: 10.1016/j.bbamem.2015.05.012. Epub 2015 May 22.","Lee TH","Biochim Biophys Acta","2015","2015/05/27","","","10.1016/j.bbamem.2015.05.012"
"25963892","Trimethine cyanine dyes as fluorescent probes for amyloid fibrils: The effect of N,N'-substituents","Kuperman MV, Chernii SV, Losytskyy MY, Kryvorotenko DV, Derevyanko NO, Slominskii YL, Kovalska VB, Yarmoluk SM.","Anal Biochem. 2015 Sep 1;484:9-17. doi: 10.1016/j.ab.2015.04.038. Epub 2015 May 8.","Kuperman MV","Anal Biochem","2015","2015/05/13","","","10.1016/j.ab.2015.04.038"
"25839353","The influence of cholesterol on membrane protein structure, function, and dynamics studied by molecular dynamics simulations","Grouleff J, Irudayam SJ, Skeby KK, Schiøtt B.","Biochim Biophys Acta. 2015 Sep;1848(9):1783-95. doi: 10.1016/j.bbamem.2015.03.029. Epub 2015 Apr 1.","Grouleff J","Biochim Biophys Acta","2015","2015/04/04","","","10.1016/j.bbamem.2015.03.029"
"25666871","Interactions between misfolded protein oligomers and membranes: A central topic in neurodegenerative diseases?","Andreasen M, Lorenzen N, Otzen D.","Biochim Biophys Acta. 2015 Sep;1848(9):1897-907. doi: 10.1016/j.bbamem.2015.01.018. Epub 2015 Feb 7.","Andreasen M","Biochim Biophys Acta","2015","2015/02/11","","","10.1016/j.bbamem.2015.01.018"
"25514383","Role of the nicotinic acetylcholine receptor in Alzheimer's disease pathology and treatment","Lombardo S, Maskos U.","Neuropharmacology. 2015 Sep;96(Pt B):255-62. doi: 10.1016/j.neuropharm.2014.11.018. Epub 2014 Dec 13.","Lombardo S","Neuropharmacology","2015","2014/12/17","","","10.1016/j.neuropharm.2014.11.018"
"25476252","In Silico Design of Beta-Secretase Inhibitors in Alzheimer's Disease","Semighini EP.","Chem Biol Drug Des. 2015 Sep;86(3):284-90. doi: 10.1111/cbdd.12492. Epub 2014 Dec 28.","Semighini EP","Chem Biol Drug Des","2015","2014/12/06","","","10.1111/cbdd.12492"
"26139609","Nicotinic Acetylcholine Receptors Sensitize a MAPK-linked Toxicity Pathway on Prolonged Exposure to β-Amyloid","Arora K, Cheng J, Nichols RA.","J Biol Chem. 2015 Aug 28;290(35):21409-20. doi: 10.1074/jbc.M114.634162. Epub 2015 Jul 2.","Arora K","J Biol Chem","2015","2015/07/04","PMC4571869","","10.1074/jbc.M114.634162"
"26279571","Amyloid-β Oligomers May Impair SNARE-Mediated Exocytosis by Direct Binding to Syntaxin 1a","Yang Y, Kim J, Kim HY, Ryoo N, Lee S, Kim Y, Rhim H, Shin YK.","Cell Rep. 2015 Aug 25;12(8):1244-51. doi: 10.1016/j.celrep.2015.07.044. Epub 2015 Aug 13.","Yang Y","Cell Rep","2015","2015/08/18","PMC4955600","NIHMS711019","10.1016/j.celrep.2015.07.044"
"26153461","FRET evidence for untwisting of amyloid fibrils on the surface of model membranes","Gorbenko G, Trusova V, Girych M, Adachi E, Mizuguchi C, Akaji K, Saito H.","Soft Matter. 2015 Aug 21;11(31):6223-34. doi: 10.1039/c5sm00183h.","Gorbenko G","Soft Matter","2015","2015/07/09","","","10.1039/c5sm00183h"
"25951510","An early folding contact between Phe19 and Leu34 is critical for amyloid-β oligomer toxicity","Das AK, Rawat A, Bhowmik D, Pandit R, Huster D, Maiti S.","ACS Chem Neurosci. 2015 Aug 19;6(8):1290-5. doi: 10.1021/acschemneuro.5b00074. Epub 2015 May 20.","Das AK","ACS Chem Neurosci","2015","2015/05/08","","","10.1021/acschemneuro.5b00074"
"27462420","Targeting the γ-/β-secretase interaction reduces β-amyloid generation and ameliorates Alzheimer's disease-related pathogenesis","Cui J, Wang X, Li X, Wang X, Zhang C, Li W, Zhang Y, Gu H, Xie X, Nan F, Zhao J, Pei G.","Cell Discov. 2015 Aug 18;1:15021. doi: 10.1038/celldisc.2015.21. eCollection 2015.","Cui J","Cell Discov","2015","2016/07/28","PMC4860824","","10.1038/celldisc.2015.21"
"26212147","Stabilization of Insulin by Adsorption on a Hydrophobic Silane Self-Assembled Monolayer","Mauri S, Volk M, Byard S, Berchtold H, Arnolds H.","Langmuir. 2015 Aug 18;31(32):8892-900. doi: 10.1021/acs.langmuir.5b01477. Epub 2015 Aug 6.","Mauri S","Langmuir","2015","2015/07/28","","","10.1021/acs.langmuir.5b01477"
"26209136","Self-Assembly of Ovalbumin Amyloid Pores: Effects on Membrane Permeabilization, Dipole Potential, and Bilayer Fluidity","Bhattacharya M, Dogra P.","Langmuir. 2015 Aug 18;31(32):8911-22. doi: 10.1021/acs.langmuir.5b02074. Epub 2015 Aug 5.","Bhattacharya M","Langmuir","2015","2015/07/26","","","10.1021/acs.langmuir.5b02074"
"26479383","Alterations of Innate Immunity Reactants in Transition Dairy Cows before Clinical Signs of Lameness","Zhang G, Hailemariam D, Dervishi E, Deng Q, Goldansaz SA, Dunn SM, Ametaj BN.","Animals (Basel). 2015 Aug 14;5(3):717-47. doi: 10.3390/ani5030381.","Zhang G","Animals (Basel)","2015","2015/10/20","PMC4598703","","10.3390/ani5030381"
"26274614","Amyloid-β Peptide Exacerbates the Memory Deficit Caused by Amyloid Precursor Protein Loss-of-Function in Drosophila","Bourdet I, Lampin-Saint-Amaux A, Preat T, Goguel V.","PLoS One. 2015 Aug 14;10(8):e0135741. doi: 10.1371/journal.pone.0135741. eCollection 2015.","Bourdet I","PLoS One","2015","2015/08/15","PMC4537105","","10.1371/journal.pone.0135741"
"26224839","Na, K-ATPase α3 is a death target of Alzheimer patient amyloid-β assembly","Ohnishi T, Yanazawa M, Sasahara T, Kitamura Y, Hiroaki H, Fukazawa Y, Kii I, Nishiyama T, Kakita A, Takeda H, Takeuchi A, Arai Y, Ito A, Komura H, Hirao H, Satomura K, Inoue M, Muramatsu S, Matsui K, Tada M, Sato M, Saijo E, Shigemitsu Y, Sakai S, Umetsu Y, Goda N, Takino N, Takahashi H, Hagiwara M, Sawasaki T, Iwasaki G, Nakamura Y, Nabeshima Y, Teplow DB, Hoshi M.","Proc Natl Acad Sci U S A. 2015 Aug 11;112(32):E4465-74. doi: 10.1073/pnas.1421182112. Epub 2015 Jul 29.","Ohnishi T","Proc Natl Acad Sci U S A","2015","2015/07/31","PMC4538662","","10.1073/pnas.1421182112"
"26246168","Structure-based drug design identifies polythiophenes as antiprion compounds","Herrmann US, Schütz AK, Shirani H, Huang D, Saban D, Nuvolone M, Li B, Ballmer B, Åslund AK, Mason JJ, Rushing E, Budka H, Nyström S, Hammarström P, Böckmann A, Caflisch A, Meier BH, Nilsson KP, Hornemann S, Aguzzi A.","Sci Transl Med. 2015 Aug 5;7(299):299ra123. doi: 10.1126/scitranslmed.aab1923.","Herrmann US","Sci Transl Med","2015","2015/08/07","","","10.1126/scitranslmed.aab1923"
"26244977","Obesity and Hepatic Steatosis Are Associated with Elevated Serum Amyloid Beta in Metabolically Stressed APPswe/PS1dE9 Mice","Shie FS, Shiao YJ, Yeh CW, Lin CH, Tzeng TT, Hsu HC, Huang FL, Tsay HJ, Liu HK.","PLoS One. 2015 Aug 5;10(8):e0134531. doi: 10.1371/journal.pone.0134531. eCollection 2015.","Shie FS","PLoS One","2015","2015/08/06","PMC4526466","","10.1371/journal.pone.0134531"
"26250981","Alpha-Synuclein Fibrils Interact with Dopamine Reducing its Cytotoxicity on PC12 Cells","Khalife M, Morshedi D, Aliakbari F, Tayaranian Marvian A, Mohammad Beigi H, Azimzadeh Jamalkandi S, Pan-Montojo F.","Protein J. 2015 Aug;34(4):291-303. doi: 10.1007/s10930-015-9625-y.","Khalife M","Protein J","2015","2015/08/08","","","10.1007/s10930-015-9625-y"
"26132531","In-vivo brain neuroimaging provides a gateway for integrating biological and clinical biomarkers of Alzheimer's disease","Cui J, Zufferey V, Kherif F.","Curr Opin Neurol. 2015 Aug;28(4):351-7. doi: 10.1097/WCO.0000000000000225.","Cui J","Curr Opin Neurol","2015","2015/07/02","","","10.1097/WCO.0000000000000225"
"26022110","Repeats are one of the main characteristics of RNA-binding proteins with prion-like domains","Galzitskaya OV.","Mol Biosyst. 2015 Aug;11(8):2210-8. doi: 10.1039/c5mb00273g.","Galzitskaya OV","Mol Biosyst","2015","2015/05/30","","","10.1039/c5mb00273g"
"25970623","Differential regulation of the high-affinity choline transporter by wild-type and Swedish mutant amyloid precursor protein","Cuddy LK, Seah C, Pasternak SH, Rylett RJ.","J Neurochem. 2015 Aug;134(4):769-82. doi: 10.1111/jnc.13167. Epub 2015 Jun 3.","Cuddy LK","J Neurochem","2015","2015/05/14","","","10.1111/jnc.13167"
"25959547","Is interaction of amyloid β-peptides with metals involved in cognitive activity?","Tamano H, Takeda A.","Metallomics. 2015 Aug;7(8):1205-12. doi: 10.1039/c5mt00076a.","Tamano H","Metallomics","2015","2015/05/12","","","10.1039/c5mt00076a"
"26228656","Insulin-degrading enzyme prevents α-synuclein fibril formation in a nonproteolytical manner","Sharma SK, Chorell E, Steneberg P, Vernersson-Lindahl E, Edlund H, Wittung-Stafshede P.","Sci Rep. 2015 Jul 31;5:12531. doi: 10.1038/srep12531.","Sharma SK","Sci Rep","2015","2015/08/01","PMC4521159","","10.1038/srep12531"
"26115730","APOE ε4 and lipid levels affect risk of recurrent nonlobar intracerebral hemorrhage","Raffeld MR, Biffi A, Battey TW, Ayres AM, Viswanathan A, Greenberg SM, Rosand J, Anderson CD.","Neurology. 2015 Jul 28;85(4):349-56. doi: 10.1212/WNL.0000000000001790. Epub 2015 Jun 26.","Raffeld MR","Neurology","2015","2015/06/28","PMC4520812","","10.1212/WNL.0000000000001790"
"26283911","Evaluation of the amyloid beta-GFP fusion protein as a model of amyloid beta peptides-mediated aggregation: a study of DNAJB6 chaperone","Hussein RM, Hashem RM, Rashed LA.","Front Mol Neurosci. 2015 Jul 27;8:40. doi: 10.3389/fnmol.2015.00040. eCollection 2015.","Hussein RM","Front Mol Neurosci","2015","2015/08/19","PMC4515555","","10.3389/fnmol.2015.00040"
"26202512","Synaptotagmins interact with APP and promote Aβ generation","Gautam V, D'Avanzo C, Berezovska O, Tanzi RE, Kovacs DM.","Mol Neurodegener. 2015 Jul 23;10:31. doi: 10.1186/s13024-015-0028-5.","Gautam V","Mol Neurodegener","2015","2015/07/24","PMC4511450","","10.1186/s13024-015-0028-5"
"25954034","The pro-domains of neurotrophins, including BDNF, are linked to Alzheimer's disease through a toxic synergy with Aβ","Lim JY, Reighard CP, Crowther DC.","Hum Mol Genet. 2015 Jul 15;24(14):3929-38. doi: 10.1093/hmg/ddv130. Epub 2015 May 7.","Lim JY","Hum Mol Genet","2015","2015/05/09","PMC4476443","","10.1093/hmg/ddv130"
"26575750","Quantum Chemistry for Solvated Molecules on Graphical Processing Units Using Polarizable Continuum Models","Liu F, Luehr N, Kulik HJ, Martínez TJ.","J Chem Theory Comput. 2015 Jul 14;11(7):3131-44. doi: 10.1021/acs.jctc.5b00370.","Liu F","J Chem Theory Comput","2015","2015/11/18","","","10.1021/acs.jctc.5b00370"
"26028312","Characterization of the interactions between β-amyloid peptide and the membranes of human SK-N-SH cells","Liu R, Tian T, Jia J.","FEBS Lett. 2015 Jul 8;589(15):1929-34. doi: 10.1016/j.febslet.2015.05.035. Epub 2015 May 28.","Liu R","FEBS Lett","2015","2015/06/02","","","10.1016/j.febslet.2015.05.035"
"25995455","Identification of a Compound That Disrupts Binding of Amyloid-β to the Prion Protein Using a Novel Fluorescence-based Assay","Risse E, Nicoll AJ, Taylor WA, Wright D, Badoni M, Yang X, Farrow MA, Collinge J.","J Biol Chem. 2015 Jul 3;290(27):17020-8. doi: 10.1074/jbc.M115.637124. Epub 2015 May 20.","Risse E","J Biol Chem","2015","2015/05/22","PMC4505445","","10.1074/jbc.M115.637124"
"26086541","An Investigation on the Fundamental Interaction between Abeta Peptides and the AT-Rich DNA","Zhao LN, Zheng J, Chew LY, Mu Y.","J Phys Chem B. 2015 Jul 2;119(26):8247-59. doi: 10.1021/acs.jpcb.5b00957. Epub 2015 Jun 18.","Zhao LN","J Phys Chem B","2015","2015/06/19","","","10.1021/acs.jpcb.5b00957"
"26099047","Inhibition of amyloid-β plaque formation by α-synuclein","Bachhuber T, Katzmarski N, McCarter JF, Loreth D, Tahirovic S, Kamp F, Abou-Ajram C, Nuscher B, Serrano-Pozo A, Müller A, Prinz M, Steiner H, Hyman BT, Haass C, Meyer-Luehmann M.","Nat Med. 2015 Jul;21(7):802-7. doi: 10.1038/nm.3885. Epub 2015 Jun 22.","Bachhuber T","Nat Med","2015","2015/06/23","","","10.1038/nm.3885"
"26096047","Modulation of mTOR Activity by μ-Opioid Receptor is Dependent upon the Association of Receptor and FK506-Binding Protein 12","Wang Y, Ge YH, Wang YX, Liu T, Law PY, Loh HH, Chen HZ, Qiu Y.","CNS Neurosci Ther. 2015 Jul;21(7):591-8. doi: 10.1111/cns.12409.","Wang Y","CNS Neurosci Ther","2015","2015/06/23","PMC4477277","NIHMS686258","10.1111/cns.12409"
"26035384","Iron is a specific cofactor for distinct oxidation- and aggregation-dependent Aβ toxicity mechanisms in a Drosophila model","Ott S, Dziadulewicz N, Crowther DC.","Dis Model Mech. 2015 Jul 1;8(7):657-67. doi: 10.1242/dmm.019042. Epub 2015 Apr 23.","Ott S","Dis Model Mech","2015","2015/06/03","PMC4486857","","10.1242/dmm.019042"
"25973904","Study on the inter- and intra-peptide salt-bridge mechanism of Aβ23-28 oligomer interaction with small molecules: QM/MM method","Boopathi S, Kolandaivel P.","Mol Biosyst. 2015 Jul;11(7):2031-41. doi: 10.1039/c5mb00066a.","Boopathi S","Mol Biosyst","2015","2015/05/15","","","10.1039/c5mb00066a"
"25911278","Endogenous murine Aβ increases amyloid deposition in APP23 but not in APPPS1 transgenic mice","Mahler J, Morales-Corraliza J, Stolz J, Skodras A, Radde R, Duma CC, Eisele YS, Mazzella MJ, Wong H, Klunk WE, Nilsson KPR, Staufenbiel M, Mathews PM, Jucker M, Wegenast-Braun BM.","Neurobiol Aging. 2015 Jul;36(7):2241-2247. doi: 10.1016/j.neurobiolaging.2015.03.011. Epub 2015 Mar 25.","Mahler J","Neurobiol Aging","2015","2015/04/26","PMC4457564","NIHMS683769","10.1016/j.neurobiolaging.2015.03.011"
"25893612","Human brain proteins showing neuron-specific interactions with γ-secretase","Inoue M, Hur JY, Kihara T, Teranishi Y, Yamamoto NG, Ishikawa T, Wiehager B, Winblad B, Tjernberg LO, Schedin-Weiss S.","FEBS J. 2015 Jul;282(14):2587-99. doi: 10.1111/febs.13303. Epub 2015 Jul 2.","Inoue M","FEBS J","2015","2015/04/21","","","10.1111/febs.13303"
"25783987","Amyloid-beta mediates the receptor of advanced glycation end product-induced pro-inflammatory response via toll-like receptor 4 signaling pathway in retinal ganglion cell line RGC-5","Lee JJ, Wang PW, Yang IH, Wu CL, Chuang JH.","Int J Biochem Cell Biol. 2015 Jul;64:1-10. doi: 10.1016/j.biocel.2015.03.002. Epub 2015 Mar 14.","Lee JJ","Int J Biochem Cell Biol","2015","2015/03/19","","","10.1016/j.biocel.2015.03.002"
"25757914","Ipsilateral hippocampal atrophy is associated with long-term memory dysfunction after ischemic stroke in young adults","Schaapsmeerders P, van Uden IW, Tuladhar AM, Maaijwee NA, van Dijk EJ, Rutten-Jacobs LC, Arntz RM, Schoonderwaldt HC, Dorresteijn LD, de Leeuw FE, Kessels RP.","Hum Brain Mapp. 2015 Jul;36(7):2432-42. doi: 10.1002/hbm.22782. Epub 2015 Mar 10.","Schaapsmeerders P","Hum Brain Mapp","2015","2015/03/12","PMC6869088","","10.1002/hbm.22782"
"25736604","Structural studies of the C-terminal 19-peptide of serum amyloid A and its Pro → Ala variants interacting with human cystatin C","Maszota M, Karska N, Spodzieja M, Ciarkowski J, Kołodziejczyk AS, Rodziewicz-Motowidło S, Czaplewska P.","J Mol Recognit. 2015 Jul;28(7):413-26. doi: 10.1002/jmr.2457. Epub 2015 Mar 2.","Maszota M","J Mol Recognit","2015","2015/03/05","","","10.1002/jmr.2457"
"25224257","DISC1 regulates trafficking and processing of APP and Aβ generation","Shahani N, Seshadri S, Jaaro-Peled H, Ishizuka K, Hirota-Tsuyada Y, Wang Q, Koga M, Sedlak TW, Korth C, Brandon NJ, Kamiya A, Subramaniam S, Tomoda T, Sawa A.","Mol Psychiatry. 2015 Jul;20(7):874-9. doi: 10.1038/mp.2014.100. Epub 2014 Sep 16.","Shahani N","Mol Psychiatry","2015","2014/09/17","PMC4362789","NIHMS613736","10.1038/mp.2014.100"
"26023729","Histone H1 Favors Folding and Parallel Fibrillar Aggregation of the 1-42 Amyloid-β Peptide","Roque A, Sortino R, Ventura S, Ponte I, Suau P.","Langmuir. 2015 Jun 23;31(24):6782-90. doi: 10.1021/la504089g. Epub 2015 Jun 8.","Roque A","Langmuir","2015","2015/05/30","","","10.1021/la504089g"
"26086081","Increased Expression of Simple Ganglioside Species GM2 and GM3 Detected by MALDI Imaging Mass Spectrometry in a Combined Rat Model of Aβ Toxicity and Stroke","Caughlin S, Hepburn JD, Park DH, Jurcic K, Yeung KK, Cechetto DF, Whitehead SN.","PLoS One. 2015 Jun 18;10(6):e0130364. doi: 10.1371/journal.pone.0130364. eCollection 2015.","Caughlin S","PLoS One","2015","2015/06/19","PMC4473074","","10.1371/journal.pone.0130364"
"26083412","SerpinB2 (PAI-2) Modulates Proteostasis via Binding Misfolded Proteins and Promotion of Cytoprotective Inclusion Formation","Lee JA, Yerbury JJ, Farrawell N, Shearer RF, Constantinescu P, Hatters DM, Schroder WA, Suhrbier A, Wilson MR, Saunders DN, Ranson M.","PLoS One. 2015 Jun 17;10(6):e0130136. doi: 10.1371/journal.pone.0130136. eCollection 2015.","Lee JA","PLoS One","2015","2015/06/18","PMC4470917","","10.1371/journal.pone.0130136"
"26084027","Amyloid-DNA Composites of Bacterial Biofilms Stimulate Autoimmunity","Gallo PM, Rapsinski GJ, Wilson RP, Oppong GO, Sriram U, Goulian M, Buttaro B, Caricchio R, Gallucci S, Tükel Ç.","Immunity. 2015 Jun 16;42(6):1171-84. doi: 10.1016/j.immuni.2015.06.002.","Gallo PM","Immunity","2015","2015/06/18","PMC4500125","NIHMS697437","10.1016/j.immuni.2015.06.002"
"26076022","Cognitive Improvement during Treatment for Mild Alzheimer's Disease with a Chinese Herbal Formula: A Randomized Controlled Trial","Zhang Y, Lin C, Zhang L, Cui Y, Gu Y, Guo J, Wu D, Li Q, Song W.","PLoS One. 2015 Jun 15;10(6):e0130353. doi: 10.1371/journal.pone.0130353. eCollection 2015.","Zhang Y","PLoS One","2015","2015/06/16","PMC4468068","","10.1371/journal.pone.0130353"
"25989377","Aggregation-Prone Amyloid-β⋅Cu(II) Species Formed on the Millisecond Timescale under Mildly Acidic Conditions","Pedersen JT, Borg CB, Michaels TC, Knowles TP, Faller P, Teilum K, Hemmingsen L.","Chembiochem. 2015 Jun 15;16(9):1293-7. doi: 10.1002/cbic.201500080. Epub 2015 May 18.","Pedersen JT","Chembiochem","2015","2015/05/20","","","10.1002/cbic.201500080"
"25898952","Cooperative interaction between leptin and amylin signaling in the ventral tegmental area for the control of food intake","Mietlicki-Baase EG, Olivos DR, Jeffrey BA, Hayes MR.","Am J Physiol Endocrinol Metab. 2015 Jun 15;308(12):E1116-22. doi: 10.1152/ajpendo.00087.2015. Epub 2015 Apr 21.","Mietlicki-Baase EG","Am J Physiol Endocrinol Metab","2015","2015/04/23","PMC4469808","","10.1152/ajpendo.00087.2015"
